LOAD_AREA_NAM,CUST_GROUP,Date,YEAR,EXPORT,IMPORT,NMI_COUNT,AGRICULTURE,MINING,MANUFACTURING,CONSTRUCTION,UTILITIES,HOSPITALITY,WHOLESALE_TRADE,RETAIL_TRADE,TRANSPORT,INFO_TELECOM,FINANCE,RENTALS,PROFESSIONALS,ADMINISTRATION,ART,OTHER_SERVICES,GOVERNMENT,EDUCATION,HEALTH,HOUSES,SWIS_GRP,SWIS_GRP_LESS_AGRICULTURE,Electricity,CPI_ALL_GROUPS,EXPORT_PER_NMI,IMPORT_PER_NMI
NEERABUP TERMINAL,RESIDENTIAL,1/06/2011,2011,237554593.70,3820218.70,426176.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,557.40,9.00
NEERABUP TERMINAL,RESIDENTIAL,1/06/2012,2012,231328784.90,8162146.80,436361.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,530.10,18.70
NEERABUP TERMINAL,RESIDENTIAL,1/06/2013,2013,231061548.20,11648923.50,448310.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,515.40,26.00
NEERABUP TERMINAL,RESIDENTIAL,1/06/2014,2014,227584503.60,15180112.80,463157.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,491.40,32.80
NEERABUP TERMINAL,RESIDENTIAL,1/06/2015,2015,226469586.60,19905154.50,479180.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,472.60,41.50
NEERABUP TERMINAL,RESIDENTIAL,1/06/2016,2016,242756557.90,24090686.00,492388.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,493.00,48.90
NEERABUP TERMINAL,RESIDENTIAL,1/06/2017,2017,221626183.50,32257376.20,501968.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,441.50,64.30
NEERABUP TERMINAL,RESIDENTIAL,1/06/2018,2018,217568042.20,41245698.30,509943.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,426.70,80.90
NEERABUP TERMINAL,RESIDENTIAL,1/06/2019,2019,213454141.80,54290707.50,516194.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,413.50,105.20
NEERABUP TERMINAL,SMALL COMMERCIAL,1/06/2008,2008,2314296.40,0.00,1315.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,1759.90,0.00
NEERABUP TERMINAL,SMALL COMMERCIAL,1/06/2009,2009,2315697.40,0.00,1316.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,1759.60,0.00
NEERABUP TERMINAL,SMALL COMMERCIAL,1/06/2010,2010,2343103.40,0.00,1316.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,1780.50,0.00
NEERABUP TERMINAL,SMALL COMMERCIAL,1/06/2011,2011,2254050.30,0.00,1321.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,1706.30,0.00
NEERABUP TERMINAL,SMALL COMMERCIAL,1/06/2012,2012,2141495.50,83.40,1324.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,1617.40,0.10
NEERABUP TERMINAL,SMALL COMMERCIAL,1/06/2013,2013,1969678.50,260.90,1324.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,1487.70,0.20
NEERABUP TERMINAL,SMALL COMMERCIAL,1/06/2014,2014,1990899.30,2619.80,1324.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,1503.70,2.00
NEERABUP TERMINAL,SMALL COMMERCIAL,1/06/2015,2015,1811340.00,12760.20,1324.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,1368.10,9.60
NEERABUP TERMINAL,SMALL COMMERCIAL,1/06/2016,2016,1535570.50,15508.30,1322.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,1161.60,11.70
NEERABUP TERMINAL,SMALL COMMERCIAL,1/06/2017,2017,1454702.80,22265.10,1320.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,1102.00,16.90
NEERABUP TERMINAL,SMALL COMMERCIAL,1/06/2018,2018,1411532.60,26445.40,1322.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,1067.70,20.00
NEERABUP TERMINAL,SMALL COMMERCIAL,1/06/2019,2019,1490012.40,46184.20,1327.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,1122.80,34.80
NORTH COUNTRY,LARGE COMMERCIAL,1/06/2008,2008,115847644.20,0.00,624.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,185653.30,0.00
NORTH COUNTRY,LARGE COMMERCIAL,1/06/2009,2009,103827702.20,0.00,646.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,160724.00,0.00
NORTH COUNTRY,LARGE COMMERCIAL,1/06/2010,2010,73658807.60,0.00,657.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,112113.90,0.00
NORTH COUNTRY,LARGE COMMERCIAL,1/06/2011,2011,51163995.60,0.00,674.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,75911.00,0.00
NORTH COUNTRY,LARGE COMMERCIAL,1/06/2012,2012,63128425.20,155868.00,694.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,90963.10,224.60
NORTH COUNTRY,LARGE COMMERCIAL,1/06/2013,2013,50956711.60,594570.20,718.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,70970.40,828.10
NORTH COUNTRY,LARGE COMMERCIAL,1/06/2014,2014,55750771.60,936381.20,741.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,75237.20,1263.70
NORTH COUNTRY,LARGE COMMERCIAL,1/06/2015,2015,56752679.90,744357.40,744.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,76280.50,1000.50
NORTH COUNTRY,LARGE COMMERCIAL,1/06/2016,2016,54867784.60,1166816.80,762.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,72005.00,1531.30
NORTH COUNTRY,LARGE COMMERCIAL,1/06/2017,2017,55977131.20,976095.70,770.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,72697.60,1267.70
NORTH COUNTRY,LARGE COMMERCIAL,1/06/2018,2018,60980241.10,1061323.40,788.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,77386.10,1346.90
NORTH COUNTRY,LARGE COMMERCIAL,1/06/2019,2019,78067797.00,705616.60,797.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,97952.10,885.30
NORTH COUNTRY,OTHER,1/06/2008,2008,45419198.80,480733.20,31592.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,1437.70,15.20
NORTH COUNTRY,OTHER,1/06/2009,2009,47917445.30,1551002.50,32758.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,1462.80,47.30
NORTH COUNTRY,OTHER,1/06/2010,2010,48804508.50,1635799.20,33437.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,1459.60,48.90
NORTH COUNTRY,OTHER,1/06/2011,2011,50039228.50,1339898.80,33994.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,1472.00,39.40
NORTH COUNTRY,OTHER,1/06/2012,2012,50495436.60,2593481.30,34501.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,1463.60,75.20
NORTH COUNTRY,OTHER,1/06/2013,2013,49615652.60,4250709.40,35031.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,1416.30,121.30
NORTH COUNTRY,OTHER,1/06/2014,2014,49379641.10,4500913.60,35355.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,1396.70,127.30
NORTH COUNTRY,OTHER,1/06/2015,2015,49076747.50,4178042.00,35708.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,1374.40,117.00
NORTH COUNTRY,OTHER,1/06/2016,2016,47432886.80,4056169.10,35961.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,1319.00,112.80
NORTH COUNTRY,OTHER,1/06/2017,2017,48083988.40,4727745.60,36242.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,1326.70,130.40
NORTH COUNTRY,OTHER,1/06/2018,2018,47594974.60,4922614.60,36443.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,1306.00,135.10
NORTH COUNTRY,OTHER,1/06/2019,2019,48364098.20,5617618.40,36661.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,1319.20,153.20
NORTH COUNTRY,RESIDENTIAL,1/06/2008,2008,46470683.50,14012.90,94466.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,491.90,0.10
NORTH COUNTRY,RESIDENTIAL,1/06/2009,2009,48141608.70,53961.20,97038.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,496.10,0.60
NORTH COUNTRY,RESIDENTIAL,1/06/2010,2010,48474868.40,217742.10,99258.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,488.40,2.20
NORTH COUNTRY,RESIDENTIAL,1/06/2011,2011,49426560.00,972533.60,101874.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,485.20,9.50
NORTH COUNTRY,RESIDENTIAL,1/06/2012,2012,48337414.40,1802636.10,103937.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,465.10,17.30
NORTH COUNTRY,RESIDENTIAL,1/06/2013,2013,47541985.40,2470583.00,106231.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,447.50,23.30
NORTH COUNTRY,RESIDENTIAL,1/06/2014,2014,46342243.20,2975316.70,108481.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,427.20,27.40
NORTH COUNTRY,RESIDENTIAL,1/06/2015,2015,45746810.50,3690639.80,110551.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,413.80,33.40
NORTH COUNTRY,RESIDENTIAL,1/06/2016,2016,47801034.30,4491467.80,112112.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,426.40,40.10
NORTH COUNTRY,RESIDENTIAL,1/06/2017,2017,44842900.10,5542378.90,113133.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,396.40,49.00
NORTH COUNTRY,RESIDENTIAL,1/06/2018,2018,43328820.80,6908989.10,113894.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,380.40,60.70
NORTH COUNTRY,RESIDENTIAL,1/06/2019,2019,41869656.40,9291525.50,114468.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,365.80,81.20
NORTH COUNTRY,SMALL COMMERCIAL,1/06/2008,2008,1767945.90,0.00,2180.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,811.00,0.00
NORTH COUNTRY,SMALL COMMERCIAL,1/06/2009,2009,1671794.40,0.00,2208.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,757.20,0.00
NORTH COUNTRY,SMALL COMMERCIAL,1/06/2010,2010,1378749.40,0.00,2210.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,623.90,0.00
NORTH COUNTRY,SMALL COMMERCIAL,1/06/2011,2011,1376107.30,28.10,2212.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,622.10,0.00
NORTH COUNTRY,SMALL COMMERCIAL,1/06/2012,2012,1311037.30,351.90,2212.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,592.70,0.20
NORTH COUNTRY,SMALL COMMERCIAL,1/06/2013,2013,1193360.00,4024.60,2212.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,539.50,1.80
NORTH COUNTRY,SMALL COMMERCIAL,1/06/2014,2014,1152608.60,5686.00,2212.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,521.10,2.60
NORTH COUNTRY,SMALL COMMERCIAL,1/06/2015,2015,1046174.90,4785.70,2212.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,473.00,2.20
NORTH COUNTRY,SMALL COMMERCIAL,1/06/2016,2016,939129.50,3626.20,2212.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,424.60,1.60
NORTH COUNTRY,SMALL COMMERCIAL,1/06/2017,2017,902042.20,8290.30,2212.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,407.80,3.70
NORTH COUNTRY,SMALL COMMERCIAL,1/06/2018,2018,895503.90,19477.20,2212.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,404.80,8.80
NORTH COUNTRY,SMALL COMMERCIAL,1/06/2019,2019,887995.70,49729.50,2212.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,401.40,22.50
NORTHERN TERMINAL,LARGE COMMERCIAL,1/06/2008,2008,144968764.70,0.00,1552.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,93407.70,0.00
NORTHERN TERMINAL,LARGE COMMERCIAL,1/06/2009,2009,143871336.00,0.00,1594.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,90258.10,0.00
NORTHERN TERMINAL,LARGE COMMERCIAL,1/06/2010,2010,144080521.70,0.00,1638.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,87961.20,0.00
NORTHERN TERMINAL,LARGE COMMERCIAL,1/06/2011,2011,155477941.60,0.00,1684.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,92326.60,0.00
NORTHERN TERMINAL,LARGE COMMERCIAL,1/06/2012,2012,159466248.40,0.00,1703.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,93638.40,0.00
NORTHERN TERMINAL,LARGE COMMERCIAL,1/06/2013,2013,164388935.20,0.00,1721.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,95519.40,0.00
